NSAID,RA
238822,185.7687612406945
238823,185.9279236364192
238824,185.8125273732694
238831,186.96818315420848
238850,187.4075860904269
238851,187.81277122962413
238856,187.43908793530656
238857,187.70455061029497
238897,186.66871404544176
238908,186.9438233080287
238914,186.5386725452336
238929,186.5832893019336
238930,186.26218187354456
238934,186.61282186559728
238937,186.532938269451
238945,186.2548653889826
238946,186.0654469885677
238948,186.06992262824343
238952,186.3537409374277
238953,186.40863616703945
238971,186.3114559538191
238973,186.10804942361824
238983,185.6209076304686
238987,185.53260734506213
238997,185.9889923472857
239004,185.9765391562908
239005,185.78120787586337
239013,185.37030264234755
239017,185.45291130569484
239026,185.72220436165227
239034,185.6761596211865
239040,185.0125377759881
239042,185.11660893764807
239048,185.4430937810556
239050,185.3573781485076
239056,185.1994123507925
239061,185.02700566911312
239063,185.34692352383863
239068,185.83208742440684
239107,186.0356799820439
239113,185.83321151865303
239116,186.32107253106045
239117,186.3848024575441
239119,186.27702121690743
239125,186.1316652190997
239127,186.1093840182172
239130,186.0811609329644
239132,186.03906737047612
239133,186.10001497463364
239135,186.6143708906949
239139,186.5395009288124
239140,186.65299568864947
239142,186.5626892938769
239143,186.25845476515173
239145,186.66290742036355
239156,186.9080326340585
239161,186.68596833651443
239163,186.58149004146185
239167,186.53927093366656
239168,187.171097641004
239182,186.95249294385147
239205,187.7390089329545
239209,187.68054837454207
239227,188.3758853152956
239240,189.18971946612075
239243,189.03081944824376
239247,188.2145758687737
239249,188.32642542825664
239250,188.05660771287856
239255,188.32662798514988
239260,188.78516366296307
239262,188.72186605770608
239263,188.65791023340145
239270,187.853482833582
239272,187.9776057014812
239274,187.8535305353396
239275,187.9918612674292
239277,187.8832791888589
239288,188.49003356226348
239289,188.51956246515624
239299,187.6541263740866
239302,187.7341050314696
239314,187.87322720464945
239315,187.9191219934748
239320,187.7670414881632
239321,187.71900748408427
239326,187.59756715019705
239332,187.72677689291004
239337,187.31823192862765
239342,187.3438533127921
239348,187.3395414906254
239355,187.53067356204
239362,187.18624547320508
239382,186.95099591695464
239400,186.7886044467049
239405,186.81130667534185
239416,186.54999842627217
239429,186.8150661126977
239431,186.44202306379017
239434,186.5366346969573
239440,186.60341096979272
239443,187.5257140706632
239460,187.079287010292
239461,186.981996192036
239471,187.7285799311064
239472,187.6831752567974
239475,187.69196486804103
239490,187.7674086908528
239491,187.7410571799012
239498,187.6220740894481
239524,188.031078982734
239541,188.28272886489552
239542,187.94670065820245
239545,188.2189984473948
239561,188.5551145696217
239565,188.4903667372122
239567,188.4962463860572
239582,188.83475362348105
239587,188.89706256794537
239594,190.07592247229428
239596,190.0209966520312
239597,190.08273457319265
239599,190.14790574581616
239600,190.22181126288265
239620,190.0287217308208
239622,190.09839518579744
239624,190.13234682195693
239629,189.713128313594
239635,189.72879129707007
239646,189.94049839369487
239653,189.89393918348807
239655,189.25229613344723
239656,189.3279274379458
239657,189.4204308161985
239661,189.390412271463
239663,189.39776122057071
239667,189.71778630988487
239677,189.72717525606137
239681,189.5906246807778
239685,189.6310230994713
239686,189.54115620629767
239690,189.6100327773275
239691,189.32521669402487
239704,189.1935406973493
239707,189.0664636292976
239720,189.20360884838072
239725,188.99310058333768
239727,188.6814503718582
239731,188.71803562491712
239732,188.7059818905489
239739,188.4763069179324
239744,188.5091489677948
239745,188.66635589292264
239765,188.03611034938496
239775,188.6844120175988
239786,188.48185857768203
239789,189.068385169768
239790,189.0341914286956
239798,188.9369181493449
239810,189.3615204680468
239821,189.3428053375414
239831,189.15718959773528
239832,189.1714598190389
239847,189.3078799084688
239851,189.3522649028681
239858,189.4286084153859
239860,189.46423999108217
239861,189.42867930490647
239864,189.56014698660584
239865,189.6234325728576
239867,189.66109775337247
239875,189.5181712472448
239879,189.8631179223604
239880,189.86655677565943
239891,189.90979368070464
239895,189.89423712624512
239900,189.71543256390856
239901,189.9214268354812
239911,189.8881623520421
239941,190.1214572292494
239951,147.12020533466236
239958,147.11103671254088
239994,146.69223099716237
239998,146.43471232285904
240001,146.244411234341
240002,146.41678677923304
240013,146.4710582412225
240042,145.75226200418007
240044,145.78357105948106
240045,145.93660277558166
240049,145.27929391975692
240050,145.42902486019474
240051,145.43155732667907
240053,145.58865824821436
240055,145.42769745897104
240062,145.636690249331
240065,145.63851490380625
240069,144.97133304980926
240086,144.9093803744834
240089,144.66107446586037
240090,144.7270822053802
240091,144.676723204297
240098,144.89921730043548
240099,144.95392175447412
240101,144.90627417263917
240102,144.58241272037483
240104,144.57065338801152
240120,145.09147772352375
240131,144.8887414464563
240141,145.39811104338563
240143,145.56530225286335
240144,145.2223153309322
240153,145.50670652617276
240159,146.0453776401559
240181,145.5726376774662
240184,145.85004210332662
240192,145.87596872686547
240195,146.2036723827768
240218,146.41006103295072
240224,146.42469423960785
240248,146.89954991273373
240251,146.7044122889806
240255,146.81916336157155
240259,146.80958538355804
240274,147.20114254627202
240278,146.93538199673225
240288,147.14126966619432
240291,149.70437923586272
240294,149.75810265778745
240301,149.18836492330524
240319,148.8356356198108
240320,148.85417934539183
240321,148.8878409960764
240322,148.7598630491172
240323,148.65513635755735
240325,148.60875677585165
240329,148.97162311532682
240335,148.26875699941118
240341,148.52752892022974
240342,148.25750274486873
240346,148.85735091643704
240350,148.8073829311562
240352,148.35438913987204
240354,148.41719399040304
240357,148.3523823847107
240359,148.33054936954414
240364,148.19637124632123
240365,148.26092434858828
240367,148.14010524373353
240369,148.15624608270917
240370,148.24452718234204
240374,148.1774054242576
240384,148.08775734489043
240385,147.89402682732933
240388,148.05983743328682
240395,147.87091995235596
240399,147.86583814722135
240406,147.85112589853304
240409,147.77245453661982
240414,147.71871224776794
240421,147.57336588207028
240423,147.60448369161867
240428,147.35329993929906
240431,147.57164350934565
240433,147.4544562072
240446,147.46693787269763
240453,147.6006407170488
240458,147.31486851583566
240459,147.51899228666318
240461,147.2502792982755
240462,147.37367389008944
240463,147.4453445744551
240464,147.38829909996687
240465,147.43851113353844
240469,147.62628484777946
240472,147.6889775048348
240478,147.69594026342352
240482,148.07032485077156
240483,147.67637224346532
240488,147.81518406274165
240491,147.99612335726795
240494,147.95890675202284
240495,148.00720194797205
240508,148.39714092671605
240512,148.17282719660474
240513,148.14623772000843
240515,148.1198143262904
240519,148.2199083585352
240525,148.3740125658671
240527,148.44389414055937
240537,148.5025786403004
240538,148.66114347493348
240542,148.61091277294722
240545,149.12747345578944
240548,149.26213632968867
240551,148.99405619938315
240552,148.9495301511908
240557,149.03108321220606
240558,149.43937036773974
240561,149.347794016077
240564,149.48775132446474
240567,149.19718788502738
240571,149.95247482954676
240572,149.693971492539
240573,149.9017521398813
240574,149.91171112226303
240575,149.84773383912253
240576,149.78588404592176
240577,149.54561503866444
240585,149.6142871352016
240590,152.0235332155254
240600,152.00524656312112
240622,151.82889208332972
240627,151.94221112142782
240628,151.97044941048907
240629,151.93834423271238
240631,152.02148031979118
240632,152.14975357453577
240635,152.18039163783882
240652,151.7811719794133
240654,151.77350071964648
240656,151.81589226727206
240658,151.78184817377254
240663,151.22702676543616
240676,151.4933473644192
240680,151.12040203112838
240683,150.9816119375624
240685,150.95098423426876
240687,150.69807649499845
240697,150.86286635730514
240703,150.3682925291598
240704,150.3575712582061
240710,150.73863243286655
240711,150.3989721053781
240715,150.65157209740644
240717,150.4317052740655
240742,149.89296569680587
240744,149.7995744280278
240754,149.82872934751134
240761,150.0042298673308
240762,149.98540255238714
240765,150.86584009104774
240770,150.6714543675064
240771,150.17855898980994
240776,150.32366178746753
240799,150.90194600842307
240807,151.37861231759925
240810,151.2494265642436
240812,151.38981564511337
240834,151.9348276421278
240836,151.94256563853804
240840,151.70720071554086
240843,152.0119026706957
240849,151.9788894487061
240851,152.03689716766667
240856,152.0305754500236
240860,152.11953842699302
240867,152.14457737490292
240874,152.13016866150417
240892,154.27348401725797
240906,154.5781907106064
240909,153.77118103269962
240912,154.13755719697937
240929,153.54617615834152
240932,153.6938240781287
240936,153.574557075852
240939,154.01075706694684
240956,153.79996997059823
240977,153.41339988078306
240979,152.8822398801899
240981,152.85343480932036
240982,152.97457960352116
240990,153.14392322473952
240992,153.2043747453309
240995,152.78902961447537
241001,152.70707967157222
241012,152.95089939092415
241044,152.28373559623796
241047,152.37287536519923
241053,152.25985261547808
241055,152.49606600222248
241070,153.06570112385975
241072,152.95402457725694
241083,152.79442602625568
241087,152.82587792346695
241105,153.0324966730267
241106,153.0529445209722
241112,152.90956530130987
241113,153.04531172140975
241144,153.09369356499263
241162,153.77558226694916
241165,153.7191341080636
241168,153.81025640552537
241178,153.7347792294004
241196,154.17530711186018
241204,154.16130205853034
241206,153.93241839924028
241207,154.07047728696784
241210,154.19287721261904
241214,154.08120405489748
241233,154.43270208544735
241268,156.48885896844652
241269,156.70153359247857
241284,155.929093028762
241298,156.25542195364733
241308,155.6501031058658
241326,155.78319175553264
241332,155.49696552813205
241339,155.53879594368854
241361,155.54075491305125
241363,155.514547802497
241364,155.4975439621781
241366,155.4810274167442
241380,155.3333044618998
241403,155.19565542508195
241404,155.1712427256836
241421,154.80796887114678
241424,154.9966342440029
241437,154.74175717211736
241475,154.19060163456723
241501,154.81630039551052
241508,154.40742936455837
241522,154.95669394582904
241526,154.97616278099892
241528,154.94778523579802
241529,154.9872523132468
241536,155.3912596185375
241545,155.54981707964563
241556,155.31865597903612
241564,155.3147187816234
241565,155.3963488035984
241575,155.5768478914621
241576,155.64584838472996
241581,155.569299140655
241592,155.61038291716355
241604,155.76055533392298
241608,156.01859092170403
241610,155.77158390639482
241611,155.81875730621005
241615,156.2995758456222
241618,156.1602185674352
241645,156.8482849645207
241656,158.44894293450878
241672,157.8934688645117
241680,157.91566024103824
241682,157.90325153283425
241689,158.0832099151186
241690,157.729521604105
241707,157.8158198505625
241728,157.50391167632557
241736,157.50318606349876
241738,157.52694046609847
241744,157.2784623266378
241757,157.24210073783507
241784,157.28959351948637
241811,157.02259213746964
241819,156.36019172156463
241847,155.8925235823743
241870,155.78686192415248
241873,155.80254942207537
241884,156.71090963077
241920,157.0641329145207
241935,156.41753963667514
241937,156.47330850399115
241947,157.16814705235456
241952,157.1845324572001
241967,156.80772370635435
241968,156.9879787251809
241972,157.20836687160946
242008,157.50076489761398
242011,157.48760236673007
242014,157.52263079862732
242016,157.51429119735303
242017,157.48399442487735
242018,157.50217780731705
242027,157.72330056101634
242036,157.73233096896396
242041,158.055737154221
242045,158.03727550251125
242050,158.31956312151576
242055,157.89503823794928
242063,160.3987726874328
