object_tag,PLATE,FIBERID,MJD,MPA_tag
1928262,2103,260,53467,724599
1931260,2031,166,53848,710559
1929069,2129,325,54252,738193
1729988,1782,329,53299,621086
1729888,1781,469,53297,620702
1929228,2138,503,53757,742920
1814435,1920,175,53314,665266
1814586,1922,543,53315,666342
1773718,1877,10,54464,663659
1774333,1864,537,53313,657812
1378709,1676,620,53147,573111
1774870,1871,163,53384,660873
1777231,1864,412,53313,657714
1774976,1872,511,53386,661622
1775067,1873,597,54437,662196
1775275,1877,193,54464,663795
1775328,1878,257,54474,664320
1777724,1870,450,53383,660603
1775408,1879,150,54478,664708
1775194,1875,587,54453,663133
1775438,1879,638,54478,665061
1776337,1870,485,53383,660631
1776159,1868,451,53318,659615
1777992,1874,447,54452,662553
1776211,1868,547,53318,659692
1777497,1867,558,53317,659236
1777196,1864,209,53313,657557
1777289,1865,220,53312,658058
1776483,1872,578,53386,661675
1776802,1878,225,54474,664296
1779246,1872,456,53386,661575
1776855,1878,617,54474,664585
1775121,1874,630,54452,662691
1776542,1874,296,54452,662448
1778201,1878,440,54474,664448
1777550,1868,152,53318,659399
1777536,1868,155,53318,659402
1775404,1879,86,54478,664664
1952997,2097,96,53491,721505
1777757,1871,294,53384,660964
1953179,1999,261,53503,695456
1777910,1873,476,54437,662102
1779259,1873,302,54437,661959
1778663,1864,327,53313,657647
1776125,1868,264,53318,659480
1778128,1877,316,54464,663882
1776122,1867,639,53317,659295
1777511,1868,302,53318,659506
1776658,1875,514,54453,663083
1381083,1052,203,52466,364720
1837691,2088,265,53493,717239
1837808,1977,637,53475,686530
1937306,2095,69,53474,720492
1937359,2004,153,53737,697503
1937659,1994,574,53845,693571
1936663,2029,16,53819,709498
1862233,1993,607,53762,693159
1862001,2031,334,53848,710677
1938512,2013,358,53818,702341
1778949,1867,360,53317,659100
1779031,1869,285,53327,659985
1779167,1871,302,53384,660970
1779593,1878,356,54474,664387
1779144,1870,369,53383,660544
1779374,1874,401,54452,662516
1779337,1874,314,54452,662460
1779608,1878,478,54474,664481
1952930,2008,429,53473,699613
1953089,2095,371,53474,720728
1953098,2099,60,53469,722466
1952777,2107,95,53786,726513
1953070,2099,211,53469,722582
1952840,2100,43,53713,722918
1953206,1999,20,53503,695305
1952893,2098,135,53460,722048
1953546,2093,95,53818,719453
1953286,1971,609,53472,684098
1953301,2020,138,53431,705390
1774980,1872,542,53386,661647
1953543,2093,98,53818,719455
1953535,2093,188,53818,719530
1956505,1057,41,52522,366762
1956716,2969,7,54586,925331
1953866,2121,20,54180,733673
1954332,2134,137,53876,740558
1954824,2137,13,54206,742008
1776284,1869,587,53327,660220
1955048,2155,431,53820,751576
1956998,624,461,52377,175313
1955533,2134,474,53876,740818
1957466,815,361,52374,259073
1957859,1057,189,52522,366863
1958059,623,98,52051,174545
1871898,1937,47,53388,672573
1867830,2027,290,53433,708726
1956456,1421,363,53149,484075
1872602,2081,468,53357,714589
1871556,2083,575,53359,715434
1868132,2000,299,53495,695860
1868920,2027,284,53433,708721
1953410,1987,94,53765,690296
1868732,2037,169,53446,713489
1869086,2108,69,53473,726989
1869097,2001,229,53493,696202
1872783,2083,459,53359,715370
1455053,1853,36,53566,656108
1873117,2087,377,53415,716857
1872753,1927,135,53321,668177
1869011,2103,457,53467,724752
1870616,2037,555,53446,713765
1870816,2001,595,53493,696432
1873311,1946,45,53432,676678
1874231,1933,640,53381,671266
1871201,2080,297,53350,714128
1874332,1937,291,53388,672767
1874381,1937,160,53388,672661
1871358,2081,500,53357,714602
1871562,2083,601,53359,715453
1955131,2134,111,53876,740540
1871309,2081,314,53357,714504
1874190,1933,251,53381,671004
1870814,2001,515,53493,696378
1823444,1748,229,53112,605498
1867090,2016,416,53799,703781
1867290,1958,565,53385,682523
1866954,2010,570,53495,701072
1871630,2084,498,53360,715758
1867406,1983,322,53442,688769
1867810,1997,20,53442,694482
1867977,2108,82,53473,727002
1868577,2090,95,53463,718030
1824514,1741,559,53052,602249
1841703,2037,5,53446,713374
1831919,1761,437,53376,611462
1842524,2034,328,53466,712176
1843211,1949,562,53433,678363
1843382,1958,379,53385,682395
1842788,2035,379,53436,712698
1842888,2108,85,53473,727004
1843482,2096,105,53446,721017
1843733,2037,182,53446,713497
1844390,1958,353,53385,682375
1844033,2108,146,53473,727052
1843608,2090,25,53463,717985
1848352,1955,430,53442,681043
1843725,2037,240,53446,713538
1844771,2030,588,53499,710408
1844835,2037,600,53446,713794
1843670,2091,39,53447,718461
1845050,2108,599,53473,727412
1848194,1931,570,53358,670341
1844880,2036,544,53446,713299
1848423,1973,138,53432,684601
1848751,2037,606,53446,713797
1848537,2090,481,53463,718318
1843910,1997,75,53442,694521
1849606,1927,447,53321,668411
1848508,2090,391,53463,718252
1849023,2001,428,53493,696328
1849605,1927,415,53321,668386
1936850,2017,402,53474,704269
1938027,2116,271,53854,731261
1863020,1838,397,53467,649324
1863054,1838,156,53467,649152
1773325,1871,623,53384,661221
1779254,1872,526,53386,661633
1779017,1868,347,53318,659534
1773491,1874,109,54452,662313
1779604,1878,430,54474,664440
1773157,1870,57,53383,660305
1779394,1874,449,54452,662555
1953053,2099,253,53469,722607
1779300,1873,434,54437,662071
1953323,1975,378,53734,685531
1955644,2142,356,54208,744896
1953407,1987,136,53765,690323
1953549,2093,56,53818,719424
1953564,2093,111,53818,719468
1775027,1873,129,54437,661822
1953703,2109,114,53468,727533
1962042,2351,516,53786,804012
1961444,1974,294,53430,685125
1963134,2351,609,53786,804055
1963041,2348,470,53757,802389
1964354,2166,197,54232,756909
1962390,1979,406,53431,687245
1962322,2092,469,53460,719245
1962163,1981,354,53463,688048
1962883,2297,606,53738,798489
1962924,2342,409,53742,799816
1964265,2161,30,53878,754315
1888456,1933,34,53381,670863
1965161,2209,522,53907,766681
1963353,1990,425,53472,691742
1963608,2008,344,53473,699558
1965158,2209,490,53907,766661
1965016,2172,37,54230,759765
1964671,2161,422,53878,754622
1890113,1933,484,53381,671171
1966146,2169,254,53556,758445
1966345,2967,486,54584,924864
1890664,2096,248,53446,721130
1890577,1955,486,53442,681089
1890243,1937,608,53388,673003
1966426,2968,24,54585,924986
1891383,2096,222,53446,721112
1891681,1937,364,53388,672821
1891049,1942,353,53415,675032
1936939,2094,20,53851,719915
1936373,2013,147,53818,702182
1896906,2015,628,53819,703444
1900155,2103,12,53467,724395
1897055,2006,556,53476,698758
1896594,2098,356,53460,722218
1897902,2015,611,53819,703433
1897977,1987,535,53765,690587
1897181,2093,629,53818,719890
1898606,2100,453,53713,723235
1897011,1987,593,53765,690623
1897100,2093,423,53818,719720
1897143,2093,504,53818,719788
1893831,2106,547,53714,726361
1893978,1959,210,53440,682719
1839682,2113,153,53468,729618
1839763,2035,354,53436,712675
1838294,1985,545,53431,689738
1840664,2113,464,53468,729866
1841347,1955,614,53442,681176
1840661,2113,461,53468,729863
1841214,1949,171,53433,678086
1840729,2012,468,53493,701940
1841464,2025,435,53431,707904
1840051,1946,28,53432,676667
1839957,2003,319,53442,697184
1840737,2012,494,53493,701964
1841782,2012,433,53493,701913
1841739,2036,247,53446,713084
1840773,2035,383,53436,712701
1840873,2103,474,53467,724763
1842378,2096,220,53446,721111
1842435,2025,377,53431,707865
1840791,2035,421,53436,712734
1385746,1378,187,53061,465945
1841746,2036,209,53446,713056
1841797,2012,587,53493,702028
1841370,1958,134,53385,682223
1904112,2085,559,53379,716217
1904126,2085,626,53379,716255
1787849,1872,345,53386,661494
1904225,2087,191,53415,716749
1816124,1920,459,53314,665462
1904425,1947,273,53431,677272
1904192,2086,623,53401,716627
1907529,2171,274,53557,759457
1905239,2085,266,53379,716019
1907536,2171,239,53557,759430
1905007,2080,492,53350,714240
1905248,2085,231,53379,715995
1906252,1940,380,53383,674143
1906384,1947,578,53431,677502
1906175,2085,385,53379,716109
1906843,2125,167,53795,735703
1904365,1944,233,53385,675856
1904350,1940,621,53383,674288
1906179,2085,388,53379,716111
1906880,2129,227,54252,738118
1906948,2133,307,53917,740182
1905228,2085,318,53379,716058
1908631,2157,167,54242,752371
1907454,2165,95,53917,756334
1908699,2160,196,53885,753955
1907452,2165,92,53917,756331
1907135,2142,445,54208,744971
1908130,2129,114,54252,738032
1908216,2138,312,53757,742757
1818249,1930,373,53347,669673
1908566,2154,176,54539,750863
1907696,2969,367,54586,925560
1909102,2206,219,53795,765305
1909052,2205,263,53793,764949
1909041,2173,31,53874,760265
1908277,2138,7,53757,742516
1909636,2133,34,53917,739965
1906481,1956,432,53437,681484
1819719,1588,111,52965,534106
1820353,1305,367,52757,432490
1879995,2101,192,53858,723519
1881200,1272,507,52989,418362
1908772,2163,161,53823,755421
1881501,1953,473,53358,680157
1881290,1941,534,53386,674699
1882076,1943,576,53386,675651
1882061,1943,463,53386,675569
1882612,1211,232,52964,399471
1951474,1971,621,53472,684104
2176209,2353,544,53794,804940
2176566,2215,629,53793,769526
1952078,2122,525,54178,734473
1952605,1981,564,53463,688190
1952685,2106,128,53714,726017
1952203,2130,631,53881,738903
1952177,2130,326,53881,738659
2175892,2296,440,53735,797929
2177806,2275,152,53709,789095
2177798,2275,184,53709,789110
2178074,2353,428,53794,804855
2178124,2356,455,53786,806205
2175940,2341,486,53738,799443
2178342,2215,417,53793,769357
2014467,2790,438,54555,913983
1925273,2031,15,53848,710456
2175467,2267,313,53713,785836
2014954,2518,439,54243,846753
1925524,2109,457,53468,727807
2017164,2533,422,54585,853220
2016945,2524,530,54568,849563
2017088,2530,506,53881,852006
2175954,2341,541,53738,799485
2014389,2789,425,54555,913496
2018895,2203,320,53915,764279
2018368,2794,416,54537,915952
2018518,2518,410,54243,846732
2017930,2788,527,54553,913044
1926277,2160,374,53885,754089
2019720,2132,87,53493,739501
2020129,2153,132,54212,750296
2020624,2196,278,53534,761041
2178093,2353,579,53794,804968
2015325,2533,184,54585,853068
2178343,2215,414,53793,769354
2020291,2159,211,54328,753434
1928047,2100,326,53713,723130
1927881,2025,121,53431,707687
2021864,631,530,52079,178702
2022164,2972,25,54586,926384
2178726,2230,373,53799,776630
1973469,2120,482,53852,733539
1964764,2166,347,54232,757022
1973867,2139,456,53878,743417
2198531,2281,560,53711,791596
1974498,2172,56,54230,759781
1975268,2009,326,53904,700474
1965734,2967,275,54584,924708
1974404,2168,118,53886,757860
1975621,2127,361,53859,736784
1976509,2017,533,53474,704375
1976520,2094,45,53851,719934
1976772,2969,163,54586,925431
2017954,2788,617,54553,913113
1976614,2116,137,53854,731145
1976616,2116,134,53854,731142
1976076,2200,608,53875,763298
1976687,2122,95,54178,734115
1966606,2160,8,53885,753804
1976978,2235,565,53847,779192
1966455,2208,563,53880,766298
2018622,2521,526,54538,848225
2248781,2659,430,54498,886725
1968006,2120,58,53852,733176
1900441,1987,524,53765,690578
2171068,2358,186,53797,806886
2171582,2225,61,53729,773852
2015208,2527,156,54569,850478
2010567,2135,138,53827,741063
2015883,2785,437,54537,911414
2015987,2787,367,54552,912385
2012517,2784,31,54529,910604
2013552,2528,536,54571,851198
2012719,2787,33,54552,912118
2013253,2795,188,54563,916233
2013262,2782,569,54592,910038
2012354,2666,96,54230,889576
2013589,2530,230,53881,851842
2014967,2518,175,54243,846541
2015074,2521,114,54538,847919
1882569,1211,316,52964,399533
1883275,826,551,52295,262526
1882980,1953,592,53358,680245
1882117,1946,536,53432,677007
1879339,2102,41,54115,723909
1882895,1949,235,53433,678130
1882979,1953,554,53358,680216
1883431,1211,72,52964,399342
1880611,1943,65,53386,675283
1884483,1952,206,53378,679487
1884430,1949,534,53433,678341
1884845,2080,283,53350,714117
1884425,1949,537,53433,678344
1885310,1921,633,53317,665956
1885364,1923,107,53319,666492
1881964,1272,620,52989,418425
1950092,2116,470,53854,731425
1999207,2208,188,53880,766064
2000278,2968,214,54585,925072
2000129,2199,408,53556,762605
1951213,2099,42,53469,722454
1951328,1999,249,53503,695449
1951445,1971,484,53472,684016
1901683,2016,200,53799,703617
1983887,2202,442,53566,763977
1984923,2009,411,53904,700535
1984991,2002,505,53471,696868
1985908,2155,172,53820,751383
1985857,2149,24,54509,748117
1983997,2210,12,53535,766745
1984708,2234,507,53823,778696
1956008,2137,361,54206,742292
1985301,2123,330,53793,734833
1986640,2232,571,53827,777778
1956561,816,366,52379,259563
1986932,2104,259,53852,725100
1986013,2161,148,53878,754409
1986054,2162,172,54207,754926
1985447,2131,325,53819,739167
1872765,2083,322,53359,715290
1872880,2084,340,53360,715663
2009160,2153,461,54212,750577
2006381,2202,50,53566,763752
2008847,2136,527,53494,741909
2009349,2159,588,54328,753757
1873248,1942,97,53415,674845
2008600,2119,528,53792,733042
2008630,2124,363,53770,735366
2006008,2159,225,54328,753446
1874352,1937,189,53388,672688
2006242,2170,220,53875,758909
1874384,1937,517,53388,672940
2007324,2150,472,54510,749014
1875620,1935,493,53387,671928
2007535,2156,26,54525,751767
2007936,2200,82,53875,762859
2010110,2114,219,53848,730193
2010427,2132,371,53493,739724
2009429,2164,33,53886,755802
2009113,2150,498,54510,749035
1917404,1947,244,53431,677252
1917787,2026,232,53711,708220
1927689,1950,483,53436,678777
2129885,2273,106,53709,788188
2130470,2280,281,53680,791035
1927737,1956,458,53437,681505
2130302,2273,225,53709,788274
2011689,2793,257,54271,915363
2011852,2518,132,54243,846508
2131121,2277,514,53705,790045
1918504,1987,355,53765,690473
2129882,2268,397,53682,786305
1927375,1933,85,53381,670897
1919291,2141,2,53764,744096
1919123,2133,191,53917,740085
1927556,1939,50,53389,673559
1927829,1959,631,53440,683009
1927943,1983,213,53442,688707
1928023,2111,315,53467,728700
1928036,2111,231,53467,728634
1921063,2106,393,53714,726235
1880372,1210,151,52701,398935
1881316,1943,490,53386,675590
1881034,862,372,52325,278544
1880421,1272,397,52989,418295
1455680,1846,404,54173,653167
1882139,1949,185,53433,678096
1881922,1272,362,52989,418274
1881390,1946,503,53432,676984
1848215,1933,352,53381,671071
1849717,1930,154,53347,669507
1844413,1958,348,53385,682370
1849088,1992,534,53466,692611
1849745,1931,369,53358,670183
1848741,2037,531,53446,713745
1844463,1958,586,53385,682539
1850114,1945,138,53387,676253
1848871,1997,459,53442,694756
1848825,2036,616,53446,713354
1849725,1930,102,53347,669471
1849640,1929,372,53349,669225
1833725,1771,372,53498,615963
1834557,1761,458,53376,611477
1833923,1774,614,53759,617523
1910912,2138,433,53757,742861
1783368,1879,72,54478,664652
1909483,2121,237,54180,733791
1911470,2165,507,53917,756659
1912221,2138,459,53757,742880
1910838,2133,478,53917,740321
1910009,2160,391,53885,754105
1910849,2133,533,53917,740369
1910173,2165,80,53917,756321
1910230,2169,543,53556,758661
1912241,2138,546,53757,742957
1911006,2141,382,53764,744391
1910915,2138,430,53757,742859
1910297,2171,37,53557,759262
1911497,2165,591,53917,756728
1911567,2169,636,53556,758738
1911965,2117,360,54115,731847
1912635,2157,367,54242,752530
1911223,2157,332,54242,752499
1911225,2157,338,54242,752504
1913060,2117,627,54115,732058
1911964,2117,351,54115,731839
1913296,1843,243,53816,651506
1913489,1845,136,54144,652441
1912214,2138,456,53757,742878
1915663,2015,197,53819,703165
1915231,2100,195,53713,723028
1910340,2205,280,53793,764961
1910390,2206,273,53795,765338
1915531,2095,540,53474,720855
1784155,1872,171,53386,661365
1784219,1873,124,54437,661817
1910811,2129,517,54252,738320
1784438,1877,231,54464,663822
1912783,2171,330,53557,759499
1785442,1873,182,54437,661858
1885898,2080,405,53350,714183
1825786,2491,182,53855,832416
1885922,1921,589,53317,665931
1882815,1943,609,53386,675670
1882966,1952,70,53378,679385
1886278,1931,276,53358,670107
1883469,1273,395,52993,418700
1884271,1593,483,52991,536525
1884974,1927,89,53321,668143
1887265,1925,385,53327,667417
1885325,2081,354,53357,714524
1885323,1923,300,53319,666616
1889321,1933,195,53381,670963
1888878,1958,316,53385,682349
1888996,2025,432,53431,707901
1885456,1925,623,53327,667573
1887852,1946,204,53432,676788
1889557,1942,543,53415,675170
1889671,1949,551,53433,678356
1888819,1955,316,53442,680964
1886309,1931,160,53358,670022
1890350,1942,479,53415,675124
1898089,2023,286,53851,706877
1900267,2105,16,53472,725415
1937556,1975,280,53734,685470
1897673,2098,452,53460,722292
1898698,2098,603,53460,722401
1937592,1975,155,53734,685393
1900712,2028,213,53818,709150
1899877,2111,155,53467,728574
1899916,2113,279,53468,729718
1900542,2016,109,53799,703543
1937724,2029,63,53819,709534
1901237,2035,191,53436,712551
1898324,2121,166,54180,733755
1900034,2012,5,53493,701630
1898992,2015,364,53819,703278
1901478,2003,69,53442,697020
1900477,2031,168,53848,710560
1938543,2013,478,53818,702412
1901614,2022,35,53827,706243
1902473,1956,4,53437,681196
1902934,2086,118,53401,716340
1901347,2105,312,53472,725656
1899528,2117,579,54115,732022
1902877,2085,26,53379,715862
1900246,2105,45,53472,725435
1900031,2012,2,53493,701629
1900296,2003,162,53442,697079
1901731,2016,39,53799,703486
1900749,2028,53,53818,709019
1900030,2035,319,53436,712650
1939164,2122,433,54178,734401
1902324,2345,536,53757,801207
1900480,2031,162,53848,710556
1902867,2085,119,53379,715918
1902901,2086,121,53401,716342
1901084,2113,166,53468,729628
1955155,2137,278,54206,742224
1940113,2094,563,53851,720373
1982456,2114,382,53848,730324
1901216,2035,316,53436,712648
